"","Supplier.Name","Total.Population","Median.Income","Gini.Index","White.Proportion..in...","Household.Size","Agriculture.Employement..in...","liters.2014.2015","liters.2014.2015.capita","Month","Year","Total.Population.Served"
"2022","Fortuna",11851,21831,0.4619,82.15340478,2.846745136,2.413308341,"117347788.6","9839.660285","Oct","14","11926"
"2023","Fortuna",11851,21831,0.4619,82.15340478,2.846745136,2.413308341,"138924640","11648.88814","Sep","14","11926"
"2024","Fortuna",11851,21831,0.4619,82.15340478,2.846745136,2.413308341,"186242296.7","15616.4931","Aug","14","11926"
"2025","Fortuna",11851,21831,0.4619,82.15340478,2.846745136,2.413308341,"178292930.4","14949.93547","Jul","14","11926"
"2026","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"2930363551","27076.08592","Aug","15","108227"
"2027","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"2831893615","26166.23961","Jul","15","108227"
"2028","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"2807386854","25927.82266","Jun","15","108277"
"2029","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"2268889209","20964.16983","May","15","108227"
"2030","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"2225042775","20559.03587","Apr","15","108227"
"2031","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"1932487167","17855.86931","Mar","15","108227"
"2032","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"1136676105","10502.70362","Feb","15","108227"
"2033","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"1273912451","11770.74529","Jan","15","108227"
"2034","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"1244658783","11733.65118","Dec","14","106076"
"2035","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"1711899823","16138.42738","Nov","14","106076"
"2036","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"2834940872","26725.56348","Oct","14","106076"
"2037","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"3351361991","31593.97028","Sep","14","106076"
"2038","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"3679114365","34683.75848","Aug","14","106076"
"2039","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"3983170056","37550.15325","Jul","14","106076"
"2040","Clovis",97100,29642,0.429,70.39855819,2.940909229,1.41056137,"3866382508","36449.17331","Jun","14","106076"
"2041","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"551526117.9","23355.89557","Jul","15","23614"
"2042","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"572285594.1","24235.01288","Jun","15","23614"
"2043","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"476703193.3","20187.31233","May","15","23614"
"2044","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"521046815.8","22065.1654","Apr","15","23614"
"2045","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"489445046.4","20726.90126","Mar","15","23614"
"2046","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"397082029.6","16815.53441","Feb","15","23614"
"2047","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"372930482.2","16032.4355","Jan","15","23261"
"2048","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"326761308.6","14047.60365","Dec","14","23261"
"2049","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"485792710.8","20884.42934","Nov","14","23261"
"2050","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"616999260.7","26525.05313","Oct","14","23261"
"2051","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"660195746.4","28382.08789","Sep","14","23261"
"2052","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"684816016.4","29440.52347","Aug","14","23261"
"2053","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"772553481.5","33212.39334","Jul","14","23261"
"2054","Loma Linda",23424,30584,0.4969,47.98497268,2.701730104,0.380228137,"717700605.5","30393.01285","Jun","14","23614"
"2055","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"339472828.3","9596.405041","Aug","15","35375"
"2056","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"405868403.9","11473.31177","Jul","15","35375"
"2057","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"320125266.9","9049.477509","Jun","15","35375"
"2058","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"352152234.2","9954.833474","May","15","35375"
"2059","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"280399482.2","7926.487128","Apr","15","35375"
"2060","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"263920218.6","7460.642223","Mar","15","35375"
"2061","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"252093090.9","7126.306456","Feb","15","35375"
"2062","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"266290174.6","7527.637444","Jan","15","35375"
"2063","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"286540980.9","8100.098399","Dec","14","35375"
"2064","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"451158063.7","12753.58484","Nov","14","35375"
"2065","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"407227518.4","11511.73197","Oct","14","35375"
"2066","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"571020638.1","16141.92616","Sep","14","35375"
"2067","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"445769740.9","12601.26476","Aug","14","35375"
"2068","Martinez",36471,40226,0.3928,79.89909791,2.557932389,0.452634982,"624949169.5","17666.40762","Jul","14","35375"
"2069","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"224989779.4","9795.793251","Aug","15","22968"
"2070","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"233488030.5","10165.79722","Jul","15","22968"
"2071","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"258464182.4","11253.22982","Jun","15","22968"
"2072","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"249912935.5","10880.91847","May","15","22968"
"2073","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"245181169.8","10674.9029","Apr","15","22968"
"2074","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"232992141.5","10144.20679","Mar","15","22968"
"2075","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"187907878.2","8181.290413","Feb","15","22968"
"2076","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"187415774.6","8159.864793","Jan","15","22968"
"2077","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"217434096","9466.827585","Dec","14","22968"
"2078","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"193207455.7","8412.027854","Nov","14","22968"
"2079","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"238708114.4","10393.0736","Oct","14","22968"
"2080","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"265887376.4","11576.42705","Sep","14","22968"
"2081","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"238102448.4","10366.70361","Aug","14","22968"
"2082","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"291628181.6","12697.15176","Jul","14","22968"
"2083","El Monte",114412,18746,0.4266,45.8640702,3.942386548,0.401475694,"276486531.5","12037.90193","Jun","14","22968"
"2084","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2085","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2086","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2087","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2088","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2089","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2090","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2091","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2092","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2093","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2094","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2095","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2096","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2097","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2098","Marina",19966,25244,0.4471,52.43914655,2.83527407,1.347510264,"Marina","Marina","Marina","Marina","Marina"
"2099","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1714537839","19731.59908","Aug","15","86893"
"2100","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1737973968","20001.31159","Jul","15","86893"
"2101","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1665198621","19163.78328","Jun","15","86893"
"2102","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1567753664","18042.34707","May","15","86893"
"2103","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1362995908","15685.9115","Apr","15","86893"
"2104","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"912775540.2","10504.59232","Feb","15","86893"
"2105","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"984317406.8","11327.92523","Jan","15","86893"
"2106","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"938678629.8","10802.69561","Dec","14","86893"
"2107","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1161938593","13372.06211","Nov","14","86893"
"2108","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1767577499","20342.00107","Oct","14","86893"
"2109","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"1968634814","22655.85046","Sep","14","86893"
"2110","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"2267137085","26091.13605","Aug","14","86893"
"2111","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"2267137085","26091.13605","Jul","14","86893"
"2112","Vacaville",93137,33950,0.3962,65.81380117,3.028944031,0.725051523,"2376916846","27354.52621","Jun","14","86893"
"2113","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"1051663310","15890.2333","Aug","15","66183"
"2114","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"1024332632","15477.27712","Jul","15","66183"
"2115","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"947488757.3","14316.19536","Jun","15","66183"
"2116","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"914479960","13817.44496","May","15","66183"
"2117","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"860802810.3","13006.40361","Apr","15","66183"
"2118","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"853610526.5","12897.73094","Mar","15","66183"
"2119","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"665475523.5","10055.08248","Feb","15","66183"
"2120","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"724527959.1","10947.34235","Jan","15","66183"
"2121","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"676074678.6","10406.43217","Dec","14","64967"
"2122","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"763896249.4","11758.21955","Nov","14","64967"
"2123","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"982314552.6","15120.20799","Oct","14","64967"
"2124","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"1032281998","15889.3284","Sep","14","64967"
"2125","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"1165036416","17932.74148","Aug","14","64967"
"2126","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"1233298760","18983.46483","Jul","14","64967"
"2127","Pittsburg",64588,25893,0.4395,38.61862885,3.293625701,0.333727317,"1184644853","18234.56297","Jun","14","64967"
"2128","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"322472570.9","7362.723661","Aug","15","43798"
"2129","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"337097209.4","7696.634764","Jul","15","43798"
"2130","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"282438153.9","6448.654138","Jun","15","43798"
"2131","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"341698378.3","7801.68908","May","15","43798"
"2132","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"283644368.1","6476.194531","Apr","15","43798"
"2133","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"308490680.3","7043.487838","Mar","15","43798"
"2134","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"273584089.2","6246.497309","Feb","15","43798"
"2135","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"305548763.7","6976.317724","Jan","15","43798"
"2136","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"257212422.2","5872.697891","Dec","14","43798"
"2137","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"349833245","7987.425111","Nov","14","43798"
"2138","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"328902881.5","7509.541108","Oct","14","43798"
"2139","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"419867283.4","9586.448775","Sep","14","43798"
"2140","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"394182850.6","9000.01942","Aug","14","43798"
"2141","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"441695228.9","10084.82645","Jul","14","43798"
"2142","San Bruno",41581,37679,0.3914,51.30227748,2.793295714,0.2908798,"445112835.6","10162.85756","Jun","14","43798"
"2143","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"365110216.1","18182.77968","Aug","15","20080"
"2144","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"367577177","18305.6363","Jul","15","20080"
"2145","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"335506685","16708.50025","Jun","15","20080"
"2146","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"346608009.2","17261.35504","May","15","20080"
"2147","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"314537517.2","15664.21899","Apr","15","20080"
"2148","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"307136634.5","15295.64913","Mar","15","20080"
"2149","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"247929572.4","12347.09026","Feb","15","20080"
"2150","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"261497857.5","13022.80167","Jan","15","20080"
"2151","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"247929572.4","12347.09026","Dec","14","20080"
"2152","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"261497857.5","13022.80167","Nov","14","20080"
"2153","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"345374528.7","17199.92673","Oct","14","20080"
"2154","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"363876735.6","18121.35138","Sep","14","20080"
"2155","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"407048551.7","20271.34222","Aug","14","20080"
"2156","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"437885563.2","21807.04996","Jul","14","20080"
"2157","American Canyon",19656,33125,0.3837,44.56654457,3.513764748,0.663981713,"421850317.2","21008.48193","Jun","14","20080"
"2158","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"1106431972","33363.44638","Aug","15","33163"
"2159","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"1106431972","33363.44638","Jul","15","33163"
"2160","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"1042290988","31429.33355","Jun","15","33163"
"2161","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"868370243.6","26184.91221","May","15","33163"
"2162","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"842467154","25403.82818","Apr","15","33163"
"2163","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"715418666.6","21572.79699","Mar","15","33163"
"2164","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"525462675.8","19461.58059","Feb","15","27000"
"2165","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"582202777","21563.06581","Jan","15","27000"
"2166","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"555066206.9","20558.00766","Dec","14","27000"
"2167","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"735154354","27227.93904","Nov","14","27000"
"2168","Oildale",33222,18966,0.4496,85.69020529,2.707358813,10.01629363,"1020088340","37781.04964","Oct","14","27000"
